frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
17887	15292.996000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												952b000211010496b31303aa620101010101037b5800	Sent Write Command, Handle: 0x001b (Unknown)
17933	15293.355000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9b00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17934	15293.356000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												952c00078b062c9ca8620101010377060103770601ff12f40c32f10c086410c8011af9057b2265706f63685365636f6e6473223a313738313736393630302c2274656d7065726174757265223a7b2276616c7565223a32372e37373737373737373737373737382c22756e697473223a2243454c53495553227d2c226465736372697074696f6e223a2250726576616c656e74656d656e7465206e75766f6c6f736f222c2269636f6e223a31332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a32382e3333333333333333333333333333322c22756e69	Sent Write Command, Handle: 0x001b (Unknown)
17935	15293.356000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												952d7473223a2243454c53495553227d2c22646577506f696e74223a7b2276616c7565223a31342e343434343434343434ff3434343434352c22756e697473223a2243454c53495553227d2c2272656c617469766548756d6964697479223a33392c2277696e64223a7b227370656564223a7b2276616c7565223a332e35373633322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a33342c22677573745370656564223a7b2276616c7565223a372e35393936382c2275	Sent Write Command, Handle: 0x001b (Unknown)
17936	15293.357000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												952e6e697473223a224d45544552535f5045525f5345434f4e44227d7d2c226c6f636174696f6e4e616d65223a22415250454745222c227669736962696c697479223a7b2276616c7565223a31ff352e302c22756e697473223a224d494c45227d2c227072657373757265223a7b2276616c7565223a33302e3131333136392c22756e697473223a22494e434845535f4f465f4d455243555259227d2c2268656174496e646578223a7b2276616c7565223a32382e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c226365696c696e674865696768	Sent Write Command, Handle: 0x001b (Unknown)
17937	15293.357000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												952f74223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d2c22636c6f7564436f766572616765223a36312c2264656e73697479416c746974756465223a7b2276616c7565223a3434352e383038363231303336393038332c22756e69ff7473223a224d45544552227d7d2a2c0a0c782d726571756573742d6964121c2d326d35307037626f7571676d2d2d316d6b383462746571736b676c2a170a0456617279120f4163636570742d456e636f64696e672a0c0a07457870697265731201302a1e0a0663662d726179121461306438653465383538666465	Sent Write Command, Handle: 0x001b (Unknown)
17938	15293.357000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95306435652d4d58502a410a195374726963742d5472616e73706f72742d536563757269747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a150a0e782d6763732d70726f766964657212034443492a3f0a0d43616368652d436f6e74726f6c122e6e6f2d63616368652c206e6f2d7374ff6f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a8d020a097265706f72742d746f12ff017b2267726f7570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a	Sent Write Command, Handle: 0x001b (Unknown)
17939	15293.357000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95315b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d584163572532467541716d544a6c32443976427733762532426c5541384d31705932564a586b55786238665170395852794552567766383655514c30747a537645524e636548333363497a5025324658533431792532465a51425756416c78466c314547643869594944504838ff31455a6868596d5046644a4a41327625324245316438253246724c3967424d253242596a613351253344253344227d5d7d2a210a16782d636f6e74656e742d74797065	Sent Write Command, Handle: 0x001b (Unknown)
17940	15293.358000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95322d6f7074696f6e7312076e6f736e6966662a250a0444617465121d5468752c203138204a756e20323032362030383a32333a343920474d542a140a06536572766572120a636c6f7564666c6172652a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a180a10436f6e74656e742d456e636f64696e671204677a69702a120a06507261676d6112086e6f2d63616368652a1a0a0f63662d63616368652d737461747573120744594e414d4943862a460a036e656c123f7b227265706f72745f746f223a2263662d6e656c222c2273756363657373	Sent Write Command, Handle: 0x001b (Unknown)
17941	15293.358000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95335f6672616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a736f6e2a170a0f782d6672616d652d6f7074696f6e73120444454e59a71800	Sent Write Command, Handle: 0x001b (Unknown)
17942	15293.535000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9b40	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17946	15293.543000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9c80	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17956	15293.805000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9d00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17957	15293.806000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9d1400021101049cb41303a862010101010103f8ed00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17958	15293.806000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95340007590b2c9daa6201010103450b0103450b01ff12c21632bf16086410c8011acc0f5b7b226461794f665765656b223a342c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2273756d6d617279223a225061727a69616c6d656e7465206e75766f6c6f736f2e2056656e746920766172696162696c6920342d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32352e302c22756e69	Sent Write Command, Handle: 0x001b (Unknown)
17959	15293.807000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95757473223a2243454c53495553227d2c2270726563697050726f62223a31352c2269636f6e223a392c2265706f636853ff756e72697365223a313738313735333433382c2265706f636853756e736574223a313738313830393430372c2277696e64223a7b227370656564223a7b2276616c7565223a31302c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3134367d2c2268756d6964697479223a36307d2c7b226461794f665765656b223a352c226465736372	Sent Write Command, Handle: 0x001b (Unknown)
17960	15293.807000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9576697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2273756d6d617279223a2250726576616c656e74656d656e746520736572656e6f2e2056656e74692076ff6172696162696c6920322d3139206b6d2f682e222c2268696768223a7b2276616c7565223a33362e3636363636363636363636363636342c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32362e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a352c	Sent Write Command, Handle: 0x001b (Unknown)
17961	15293.807000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95772265706f636853756e72697365223a313738313833393834342c2265706f636853756e736574223a313738313839353832352c2277696e64223a7b227370656564223a7b2276616c7565223a31302c22756e697473223a224b494c4f4d45544552535f5045525fff484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3133357d2c2268756d6964697479223a36307d2c7b226461794f665765656b223a362c226465736372697074696f6e223a22536572656e6f222c2273756d6d617279223a22536572656e6f2e2056656e74	Sent Write Command, Handle: 0x001b (Unknown)
17962	15293.807000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95786920766172696162696c6920362d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33382e3333333333333333333333333333362c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32382e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c22ff70726563697050726f62223a302c2269636f6e223a332c2265706f636853756e72697365223a313738313932363235332c2265706f636853756e736574223a313738313938323234322c2277696e64223a7b227370656564223a7b2276616c	Sent Write Command, Handle: 0x001b (Unknown)
17963	15293.808000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95797565223a31312c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3133307d2c2268756d6964697479223a34377d2c7b226461794f665765656b223a372c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2273756d6d617279223a225061ff727a69616c6d656e7465206e75766f6c6f736f2e2056656e746920532d4e20322d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33372e3737373737	Sent Write Command, Handle: 0x001b (Unknown)
17964	15293.808000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												957a3737373737373737382c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32382e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a392c2265706f636853756e72697365223a313738323031323636342c2265706f636853756e736574223a313738323036383635362c2277696e64223a7b227370656564223a7b2276616c7565223a392c22756e69ff7473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e5374	Sent Write Command, Handle: 0x001b (Unknown)
17965	15293.808000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												957b72696e67223a6e756c6c2c22646972656374696f6e223a3237347d2c2268756d6964697479223a34397d2c7b226461794f665765656b223a312c226465736372697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2273756d6d617279223a2250726576616c656e74656d656e746520736572656e6f2e2056656e746920532d534f2036206b6d2f682e222c2268696768223a7b2276616c7565223a33362e3636363636363636363636363636342c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276ff616c7565223a32312e3636	Sent Write Command, Handle: 0x001b (Unknown)
17966	15293.808000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												957c363636363636363636363636382c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a352c2265706f636853756e72697365223a313738323039393037372c2265706f636853756e736574223a313738323135353036382c2277696e64223a7b227370656564223a7b2276616c7565223a362c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3230357d2c2268756d6964697479223a35327d5d2a2d0a0c782d	Sent Write Command, Handle: 0x001b (Unknown)
17967	15293.809000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												957d726571756573742d6964121d2d316e61ff777177396a306c326f342d2d31753375716463393466736b752a170a0456617279120f4163636570742d456e636f64696e672a0c0a07457870697265731201302a1e0a0663662d7261791214613064386534653838613031353232612d4d58502a410a195374726963742d5472616e73706f72742d536563757269747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a150a0e782d6763732d70726f766964657212034443492a3f0a0d43616368652d436f6e74726f6c122e6e6f2d6361	Sent Write Command, Handle: 0x001b (Unknown)
17968	15293.809000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												957e6368652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a8702ff0a097265706f72742d746f12f9017b2267726f7570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d4a3536434c42454d3436676e62654b5130345236506b624545384c4532376c4856416675544131724e4b494d55506c5a6d69486968634b25324655354d346e3030654c4763544a	Sent Write Command, Handle: 0x001b (Unknown)
17969	15293.809000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												957f4c4f63564c334a55424a737157684b3670593677572532424652253246304c394c394f5054454725324650786d303261754d6f6b5868316e32334b4776457a594a4e613770594125ff3344253344227d5d7d2a210a16782d636f6e74656e742d747970652d6f7074696f6e7312076e6f736e6966662a250a0444617465121d5468752c203138204a756e20323032362030383a32333a343920474d542a140a06536572766572120a636c6f7564666c6172652a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a180a10436f6e74656e742d456e	Sent Write Command, Handle: 0x001b (Unknown)
17970	15293.810000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9540636f64696e671204677a69702a120a06507261676d6112086e6f2d63616368652a1a0a0f63662d63616368652d737461747573120744594e414d49432a460a036e656c123f7b227265706f72745f746f223a2263662d6e656c222c22737563636573735f5e6672616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a736f6e2a170a0f782d6672616d652d6f7074696f6e73120444454e59bbaa00	Sent Write Command, Handle: 0x001b (Unknown)
17974	15293.904000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9e40	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17977	15293.910000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9f80	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17979	15293.985000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9040	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17980	15293.986000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							905500021101049db41303aa6201010101010384f700	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
17981	15293.986000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												954100078e0f2c9ea96201010103412701037a0f01ff12be4e32bb4e086410c8011acd475b7b2265706f63685365636f6e6473223a313738313737333230302c226465736372697074696f6e223a2250726576616c656e74656d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a33302c2277696e64223a7b227370656564223a7b2276616c7565223a342e31313535322c22756e697473223a224d45544552535f5045525f5345	Sent Write Command, Handle: 0x001b (Unknown)
17982	15293.986000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9582434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a33352c2267ff7573745370656564223a7b2276616c7565223a372e373136362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31332c22646577506f696e74223a7b2276616c7565223a31352e302c22756e697473223a2243454c53495553227d2c227576496e646578223a362e3339362c2272656c617469766548756d6964697479223a33382c226665656c734c696b6554656d7065726174757265223a7b2276616c756522	Sent Write Command, Handle: 0x001b (Unknown)
17983	15293.987000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95833a33312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473ff223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3131343436382c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a37302c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b	Sent Write Command, Handle: 0x001b (Unknown)
17984	15293.987000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95842265706f63685365636f6e6473223a313738313737363830302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33322e32323232323232323232323232322c22756e6974ff73223a2243454c53495553227d2c2270726563697050726f62223a33302c2277696e64223a7b227370656564223a7b2276616c7565223a342e31313535322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c2264697265637469	Sent Write Command, Handle: 0x001b (Unknown)
17985	15293.987000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95856f6e223a33352c22677573745370656564223a7b2276616c7565223a372e373136362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31342e3434343434343434343434343434352c22756e697473223a2243454c53495553227dff2c227576496e646578223a382e3030332c2272656c617469766548756d6964697479223a33352c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473	Sent Write Command, Handle: 0x001b (Unknown)
17986	15293.988000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9586223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3130323835362c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a36332c226365696c696e67ff486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a31373831373830343030	Sent Write Command, Handle: 0x001b (Unknown)
17987	15293.988000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95872c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33332e3333333333333333333333333333362c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a32352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c2264697265ff6374696f6e537472696e67223a224e45222c22646972656374696f6e223a34332c226775737453	Sent Write Command, Handle: 0x001b (Unknown)
17988	15293.988000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958870656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31332e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3733352c2272656c617469766548756d6964697479223a33312c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33332e3333333333333333333333333333362c22756e69747322ff3a2243454c53495553227d	Sent Write Command, Handle: 0x001b (Unknown)
17989	15293.988000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95892c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3039313234362c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35372c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313738343030302c226465736372697074696f6e	Sent Write Command, Handle: 0x001b (Unknown)
17990	15293.989000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958a223a225061727a69616c6d656e746520ff6e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a32302c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34332c22677573745370656564223a7b2276616c756522	Sent Write Command, Handle: 0x001b (Unknown)
17991	15293.989000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958b3a392e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6eff223a392c22646577506f696e74223a7b2276616c7565223a31332e3333333333333333333333333333322c22756e697473223a2243454c53495553227d2c227576496e646578223a382e3435372c2272656c617469766548756d6964697479223a32382c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a	Sent Write Command, Handle: 0x001b (Unknown)
17992	15293.989000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958c7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3037393633342c22756e69747322ff3a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35302c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313738373630302c226465736372697074696f6e223a2250726576616c656e7465	Sent Write Command, Handle: 0x001b (Unknown)
17993	15293.989000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958d6d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a31352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239ff393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34332c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f	Sent Write Command, Handle: 0x001b (Unknown)
17994	15293.990000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958e5045525f5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b2276616c7565223a31322e3737373737373737373737373737372c22756e697473223a2243454c53495553227d2c227576496e646578223a372e3239352c2272656c617469766548756d6964697479223a32362c226665656c734c696bff6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072	Sent Write Command, Handle: 0x001b (Unknown)
17995	15293.990000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												958f657373757265223a7b2276616c7565223a33302e3036323534342c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34342c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a31373831ff3739313230302c226465736372697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e302c22756e	Sent Write Command, Handle: 0x001b (Unknown)
17997	15293.995000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9590697473223a2243454c53495553227d2c2270726563697050726f62223a31302c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34392c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d4554ff4552535f5045525f5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b227661	Sent Write Command, Handle: 0x001b (Unknown)
17999	15294.076000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95916c7565223a31312e3636363636363636363636363636362c22756e697473223a2243454c53495553227d2c227576496e646578223a352e3530332c2272656c617469766548756d6964697479223a32352c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e303435349b35322c22756e697473223a22494e	Sent Write Command, Handle: 0x001b (Unknown)
18000	15294.077000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9592434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33392c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313739343830302c226465736372697074696f6e2223fd00	Sent Write Command, Handle: 0x001b (Unknown)
18003	15294.084000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9180	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18005	15294.166000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9240	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18009	15294.175000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9380	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18012	15294.256000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							94c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18014	15294.347000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							94d600021101049eb41303a962010101010103c0e600	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
18015	15294.350000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d300098e0f2c9fa9627a0f0103412701037a0f01ff3a2250726576616c656e74656d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34392c2267	Sent Write Command, Handle: 0x001b (Unknown)
18016	15294.351000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												95d47573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f5045525fff5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a332e3530312c2272656c617469766548756d6964697479223a32332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c534955	Sent Write Command, Handle: 0x001b (Unknown)
