frame.number	frame.time_relative	btatt.opcode	btatt.handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	_ws.col.info
23784	16192.616000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23786	16192.793000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23788	16192.883000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23792	16193.153000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23794	16193.243000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23798	16193.423000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23800	16193.603000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23802	16193.785000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23805	16194.143000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23808	16194.323000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23819	16194.593000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23821	16194.773000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23822	16194.863000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23834	16195.133000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23835	16195.134000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23839	16195.403000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23840	16195.403000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23857	16195.583000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23862	16195.943000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23866	16196.033000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23869	16196.123000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23873	16196.213000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23874	16196.213000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23939	16196.393000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23941	16196.484000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23943	16196.573000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23945	16196.663000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23948	16196.753000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23951	16197.023000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23952	16197.024000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23954	16197.113000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23971	16197.293000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23974	16197.473000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23975	16197.563000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23979	16197.653000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23983	16197.923000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23984	16197.924000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23988	16198.015000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23991	16198.103000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
23994	16198.373000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24006	16198.553000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24008	16198.643000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24010	16198.913000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24011	16198.914000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24015	16199.183000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24017	16199.633000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24018	16199.634000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24020	16199.813000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24240	16234.733000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24243	16235.273000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24246	16235.365000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24250	16235.634000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24252	16235.725000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24353	16314.529000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24419	16314.919000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24421	16315.011000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
24425	16315.189000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25189	16397.957000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25192	16397.988000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25193	16397.989000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25204	16398.259000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25274	16399.337000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25276	16399.428000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25279	16399.517000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25282	16399.699000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25283	16399.877000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
25797	16420.641000000	0x12	0x0017		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0017 (Unknown: Unknown)
25807	16420.729000000	0x13	0x0017		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0017 (Unknown: Unknown)
25808	16420.729000000	0x12	0x001a		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x001a (Unknown: Unknown)
25809	16420.820000000	0x13	0x001a		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x001a (Unknown: Unknown)
25810	16420.820000000	0x12	0x001d		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x001d (Unknown: Unknown)
25812	16420.880000000	0x13	0x001d		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x001d (Unknown: Unknown)
25813	16420.880000000	0x12	0x0020		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0020 (Unknown: Unknown)
25815	16420.970000000	0x13	0x0020		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0020 (Unknown: Unknown)
25816	16420.970000000	0x0a	0x000d		7dfc80007d1c495186aa8d9728f8d66c						Sent Read Request, Handle: 0x000d (Unknown: Unknown)
25818	16421.029000000	0x0b	0x000d		7dfc80007d1c495186aa8d9728f8d66c						Rcvd Read Response, Handle: 0x000d (Unknown: Unknown)
25819	16421.030000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25820	16421.089000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25823	16421.090000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25824	16421.090000000	0x12	0x0037		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0037 (Unknown: Unknown)
25825	16421.090000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25840	16421.151000000	0x13	0x0037		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0037 (Unknown: Unknown)
25841	16421.151000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25855	16421.210000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25856	16421.210000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25857	16421.210000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25858	16421.211000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25864	16421.270000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25865	16421.270000000	0x12	0x0036		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0036 (Unknown: Unknown)
25866	16421.270000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25867	16421.270000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25874	16421.330000000	0x13	0x0036		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0036 (Unknown: Unknown)
25875	16421.330000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25878	16421.390000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25879	16421.390000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25880	16421.390000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25881	16421.391000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25885	16421.450000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25886	16421.450000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25887	16421.450000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25888	16421.451000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25891	16421.510000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25892	16421.510000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25893	16421.510000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25894	16421.510000000	0x12	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Write Request, Handle: 0x0016 (Unknown: Unknown)
25896	16421.570000000	0x13	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Write Response, Handle: 0x0016 (Unknown: Unknown)
25897	16421.570000000	0x1d	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Indication, Handle: 0x0016 (Unknown: Unknown)
25898	16421.570000000	0x1e	0x0016		7dfc70007d1c495186aa8d9728f8d66c						Sent Handle Value Confirmation, Handle: 0x0016 (Unknown: Unknown)
25954	16422.172000000	0x11	0x000b,0x000e,0x003a,0x005d						0x2800	7dfc80007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0080fc7d,7dfc70007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0070fc7d,7dfc60007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0060fc7d,7dfc90007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0090fc7d	Rcvd Read By Group Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown
26061	16424.095000000	0x11	0x000b,0x000e,0x003a,0x005d						0x2800	7dfc80007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0080fc7d,7dfc70007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0070fc7d,7dfc60007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0060fc7d,7dfc90007d1c495186aa8d9728f8d66c,6cd6f828978daa8651491c7d0090fc7d	Rcvd Read By Group Type Response, Attribute List Length: 4, Unknown, Unknown, Unknown, Unknown
32236	16930.975000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32239	16931.063000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32243	16931.153000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32244	16931.154000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32309	16931.243000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32313	16931.513000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32320	16931.693000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32321	16931.693000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32327	16931.874000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32329	16931.963000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32330	16931.963000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32335	16932.113000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32338	16932.173000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32342	16932.235000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32345	16932.355000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32348	16932.563000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32349	16932.593000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32354	16932.683000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32355	16932.683000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32358	16932.743000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32360	16932.835000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32362	16932.863000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32365	16932.893000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32366	16932.923000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32369	16932.983000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32371	16933.013000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32373	16933.043000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32377	16933.073000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32380	16933.103000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32382	16933.135000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32384	16933.223000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32387	16933.283000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32388	16933.284000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32391	16933.343000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32394	16933.403000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32395	16933.435000000	0x1b	0x0022		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0022 (Unknown: Unknown)
32397	16933.523000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
32401	16933.613000000	0x1b	0x0022		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0022 (Unknown: Unknown)
32402	16933.613000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34827	17092.285000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34828	17092.375000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34830	17092.464000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34832	17092.466000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34833	17092.467000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34834	17092.468000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34835	17092.554000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34837	17092.556000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34839	17092.557000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34841	17092.645000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34850	17092.914000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34852	17093.094000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34866	17093.193000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34868	17093.275000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34869	17093.275000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34892	17093.373000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34895	17093.456000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34897	17093.457000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34900	17093.463000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34902	17093.544000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34920	17093.643000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34923	17093.649000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34926	17093.725000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
34927	17093.725000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
